Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"MA104020149473987","","Arts Education Services","1","580000","580000","76150","MAKING BOOKS SING, INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","03/01/2014","12/31/2018","03/17/2014","R0891","QR891DC","Non-M/WBE"
"MA104020149472786","","PD for School Leaders and Teachers","1","580000","580000","10518","LINCOLN CENTER FOR THE PERFORMING ARTS, INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","12/01/2013","09/30/2018","12/12/2013","R0929","QR929BI","Non-M/WBE"
"CT185020131423214","","FORDHAM PLAZA RECONSTRUCTION PHASE 1","1","580000","580000","60418.82","MTA METRO NORTH","No","N/A","Department of Design and Construction","FORCEACCOUNTAGREEMENT","FORCE ACCOUNT NEGOTIATION","IOTB CONSTRUCTION","Standardized Services","05/20/2013","05/19/2014","04/23/2013","8502013MN0001F","","Individuals and Others"
"CT104020159550391","","UNIVERSAL PRE KINDERGARTEN SERVICES","5","579821.6","579821.6","217851.57","CONGREGATION OHR SHRAGA DVERETZKY","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","07/25/2014","R1015","","Non-M/WBE"
"MA104020159571451","","Student Support Services","1","579445","579445","0","EDUCATORS FOR SOCIAL RESPONSIBILITY NATIONAL","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","08/15/2014","06/30/2017","09/03/2014","R0898","QR898AH","Non-M/WBE"
"CT185620145000080","","PURCHASE OF STEAM AND CHILLED WATER","4","579439","579439","542940.25","CITY CENTER OF MUSIC & DRAMA, INC","No","N/A","Department of Citywide Administrative Services","PUBLICUTILITY","PUBLIC UTILITY","HEAT LIGHT & POWER","Goods","07/01/2013","06/30/2014","06/04/2013","423201408","","Individuals and Others"
"CT181920131430337","","MAQUET VENTILATORS SERVO I ADULT","1","578885.04","578885.04","578885.04","Maquet Medical Systems USA","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","06/26/2013","12/31/2013","07/17/2013","000000","","Non-M/WBE"
"CT104020159553518","","UPK-Universal Pre-Kindergarten Service","2","577942","577942","201037.57","COUNCIL OF PEOPLES ORGANIZ- ATION","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/21/2014","N1015","","Non-M/WBE"
"CT126020151400617","","Beacon - KAPPA V","4","577839","577839","510986.7","POLICE ATHLETIC LEAGUE NEW","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2014","08/31/2015","07/24/2014","26015009941B","","Non-M/WBE"
"CTA185020137205281","","COMPLEX PEDESTRIAN RAMPS ADJACENT TO TRANSIT AUTHORITY & LAN","2","577730","577730","413747.99","HAKS ENGINEERS ARCHITECTS AND LANDSURVEYORS PC","No","N/A","Department of Design and Construction","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","04/09/2013","01/03/2014","04/09/2013","8502008RQ0029P","","Asian American"
"CT126020151420661","","SONYC CENTER BASED MANHATTAN","5","412500","577500","41635.41","GRAND STREET SETTLEMENT","No","N/A","Department of Youth and Community Development","PROGRAMS","RFP FROM A PQVL","EDUCATION & REC FOR YOUTH PRGM","Human Services","02/01/2015","06/30/2018","04/17/2015","260150143117","","Non-M/WBE"
"CT126020151420897","","SONYC Center-Based Brooklyn","2","577500","577500","13750","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","RFP FROM A PQVL","EDUCATION & REC FOR YOUTH PRGM","Human Services","02/01/2015","06/30/2018","05/20/2015","260150143134","","Non-M/WBE"
"CT126020151421482","","SONYC Lower East Side Girls Club","2","577500","577500","14200","LOWER EASTSIDE GIRLS CLUB OF NY","No","N/A","Department of Youth and Community Development","PROGRAMS","RFP FROM A PQVL","EDUCATION & REC FOR YOUTH PRGM","Human Services","02/01/2015","06/30/2018","05/20/2015","260150143122","","Non-M/WBE"
"CT185720135401801","","Grid for Interface for Audit Staff-view e-filed data","1","577144.23","577144.23","577144.23","SHI INTERNATIONAL CORP","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, MAINT & REP GENERAL","Goods","01/01/2013","12/31/2013","02/26/2013","20132017460","1300317","Non-M/WBE"
"CT183620141407051","001","Maintenance services for InMotion MRS Message Switch","1","576000","576000","0","MOBILETEC INTERNATIONAL INC.","Yes","IXP CORPORATION","Department of Finance","WORK/LABOR","SOLE SOURCE","","Professional Services","10/01/2013","09/30/2016","10/11/2013","","","Non-M/WBE"
"CT104020159552962","","UPK-Universal PreKindergarten Services","1","576000","576000","74000","JUST 4 KID SOUNDVIEW CENTER","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","06/09/2015","N1015","","Non-M/WBE"
"CT126020151401428","","Out of School Time Middle School Program","1","576000","576000","343349.03","THE CHILDREN'S AID SOCIETY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/29/2014","26015134312M","","Non-M/WBE"
"CT181920141408912","","PLUMBING WORK 16-2013018 RICHARDS PLBG.","1","575926.51","575926.51","492765.03","RICHARDS PLUMBING AND HEATING CO INC","No","N/A","Health and Hospitals Corporation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","CONSTRUCTION-BUILDINGS","Construction Services","06/17/2013","02/13/2014","10/29/2013","000000","","Non-M/WBE"
"CT107120140000647","","PROVIDE TIER II SHELTER SERVICES FOR HOMELESS FAMILIES","5","575858","575858","575858","THORPE FAMILY RESIDENSE","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2014","06/06/2013","07108R0045CNVR001","","Non-M/WBE"
"CT112520150000183","","NORC PROGRAMS FOR OLDER ADULTS","3","571650","575750","173865.24","JEWISH ASSOCIATION FOR SERV- ICES FOR THE AGED","No","N/A","Department for the Aging","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2017","06/03/2014","12513P0001013A001","12515NORCN22","Non-M/WBE"
"MA185720131201711","","PROCURE WOOD SHAVINGS FOR NYPD","1","575330.24","575330.24","0","AGRI SALES USA INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","04/01/2013","03/31/2018","02/01/2013","85713B0042","1200558/3387080","Non-M/WBE"
"CTA112720137207099","016","Timo","2","400000","575000","338080.5","TIMOTHY DUNPHY CONSULTANTS INC.","Yes","TEKMARK GLOBAL SOLUTIONS LLC","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","","Professional Services","06/01/2013","05/31/2016","06/14/2013","0215379","","Non-M/WBE"
"CT182720141414568","","REHABILITATION OF FACADE AT 44 BEAVER STREET","5","575000","575000","0","OLYMPIC  CONTRACTING CORPO- RATION","No","N/A","Department of Sanitation","WORK/LABOR","COMPETITIVE SEALED BIDDING","CONTRACTUAL SERVICES GENERAL","Standardized Services","08/04/2014","12/31/2015","01/21/2014","82712B0031001","82711RR00062","Non-M/WBE"
"CT104020159555875","","Learning to Work for YABCs","1","574688","574688","259105.47","EAST SIDE HOUSE INC","No","N/A","Department of Education","PROGRAMS","ASSIGNMENT","PROF SERV DIRECT EDUC SERV","Human Services","03/01/2015","06/30/2015","03/23/2015","R0808","","Non-M/WBE"
"MA185720141202118","","TO PROCURE SHELF STABLE FRUITS, VEG., FISH, DESSERTS FOR DOC","1","574366.48","574366.48","0","ATLANTIC BEVERAGE CO INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","01/01/2014","06/30/2014","02/04/2014","85714B0079","1400148/3486060","Non-M/WBE"
"CT185620145401396","","TO LEASE OFFICE SPACE","4","573894","573894","35460.75","MAIN 38 REALTY INC.","No","N/A","Department of Citywide Administrative Services","LESSEE","LESSEE NEGOTIATION","RENTALS - LAND BLDGS & STRUCTS","Not Classified","08/16/2013","02/24/2014","12/11/2013","413840","","Individuals and Others"
"CT109620151402628","","CNS SRVCS FOR APAP and STARS'.","1","573854.82","573854.82","58172.52","PRUTECH SOLUTIONS, INC","No","N/A","Human Resources Administration","CONSULTANT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Professional Services","07/01/2014","06/30/2016","08/22/2014","15GPCM101501","","Non-M/WBE"
"CT181920131426210","","STEELCASE","1","573668.18","573668.18","572695.47","STEELCASE INC","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","05/08/2013","10/28/2013","05/31/2013","000000","","Non-M/WBE"
"CT104020159554612","","UPK-Universal PreKindergarten Services","2","573480","573480","0","SHIRLEY CHISOLM DAY CARE CENTER, INC.","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/07/2014","N1015","","Non-M/WBE"
"CTA184620157203796","","Architecture St Mary's Rec Center","1","573355.75","573355.75","0","SAGE AND COOMBE ARCHITECTS","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-BUILDINGS","Professional Services","08/04/2014","08/04/2015","01/13/2015","84610P0011CNVA001","8462008C000D01","Women"
"CT185620155000107","","PURCHASE OF STEAM AND CHILLED WATER","3","453255","573255","446043.01","CITY CENTER OF MUSIC & DRAMA, INC","No","N/A","Department of Citywide Administrative Services","PUBLICUTILITY","PUBLIC UTILITY","HEAT LIGHT & POWER","Goods","07/01/2014","06/30/2015","06/13/2014","423201508","","Individuals and Others"
"MA185720151201411","","PROCURE LUBRICATING OIL PRODUCTS FOR THE CIYT OF NY","1","572482.5","572482.5","14018.99","COMMERCIAL LUBRICANTS INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","02/01/2015","01/31/2020","12/22/2014","85714B0197005","","Non-M/WBE"
"CT181620151408746","","Supported Housing","1","572292","572292","180202.14","PROMESA INC.","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","DETERMINED BY GOV'T MANDATE","MENTAL HYGIENE SERVICES","Human Services","07/01/2014","06/30/2017","11/03/2014","81614R0006001","","Non-M/WBE"
"CT185720155401681","","IMPERVA  X6500 WEB APPLICATION FIREWALL","2","357865.08","572252.85","357865.08","e. nfrastructure Technologies, Inc","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","04/01/2015","03/31/2018","02/20/2015","127FY1500044","1500353/1550064","Non-M/WBE"
"CT104020149452121","","UPK-Universal Pre-Kindergarten Service","7","333120","572160","350080","MOVING UP CHILDREN CENTER INC.","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2013","06/30/2016","08/09/2013","R0968","","Non-M/WBE"
"CTA185020147201891","","REI SERVICES FOR COMPLEX PEDESTRIAN RAMPS-BROOKLYN","3","511018.18","571757.03","438792.52","Mega Engineering and Land Surveying, P.C.","No","N/A","Department of Design and Construction","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","11/04/2013","11/03/2014","10/10/2013","85011P0021004","","Non-M/WBE"
"CT104020159554941","","UPK-Universal Pre-Kindergarten Service","2","571100","571100","149040","AMAZING CHILD CARE INC","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/24/2014","N1015","","Non-M/WBE"
"CT182620141414360","001","Provide software development and maintenance.","2","285600","570700","267510.72","STELLAR SERVICES, INC.","Yes","URS CORPORATION-NEW YORK","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","02/18/2014","02/10/2016","02/06/2014","","82613WP01233","Non-M/WBE"
"CTA180620147204472","","Labor Law Compliance software","4","570000","570000","295375","HILL INTERNATIONAL INC","No","N/A","Housing Preservation and Development","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","04/15/2013","04/14/2016","03/07/2014","806141000577","","Non-M/WBE"
"CT178120151410774","","Next STEPS Transformative Mentoring Intervention","1","570000","570000","0","THE CHILDREN'S VILLAGE","No","N/A","Department of Probation","PROGRAMS","RFP FROM A PQVL","CONTRACTUAL SERVICES GENERAL","Human Services","12/01/2014","06/30/2016","01/13/2015","78115I0001004","","Non-M/WBE"
"CT178120151410771","","Next STEPS Transformative Mentoring Intervention","1","570000","570000","60000","THE OSBORNE ASSOCIATION, INC","No","N/A","Department of Probation","PROGRAMS","RFP FROM A PQVL","CONTRACTUAL SERVICES GENERAL","Human Services","12/01/2014","06/30/2016","01/22/2015","78115I0001001","","Non-M/WBE"
"CT104020159553337","","UPK- Universal Prekindergarten Service","3","570000","570000","137750.11","MOREAU LMSW CHILDREN & FAMILY SVCS PC","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","10/09/2014","N1015","","Non-M/WBE"
"MMA180620136200766","","CUSTOMIZED LABOR LAW COMPLIANCE SOFTWARE","1","570000","570000","295375","HILL INTERNATIONAL INC","No","N/A","Housing Preservation and Development","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","04/15/2013","04/14/2016","05/30/2013","80610P0002001","","Non-M/WBE"
"CT112520141419264","","DISC K SUPPORT SENIOR CENTER PROGRAMS","4","570000","570000","370600.87","CONSELYEA ST. BLOCK ASSOC. INC SIXTIES SENIOR CITIZENS  CTR.","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","03/05/2014","12514L0144001","12514DISC20E","Non-M/WBE"
"CT104020159554911","","UPK - Universal Prekindergarten Services","5","569829","569829","172231.63","LPBC UPK","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/26/2014","N1015","","Non-M/WBE"
"CT104220141406445","","Engineering Services","2","565313.8","569143.17","569143.17","ISS/TMC SERVICES","No","N/A","City University of New York","REQUIREMENTS-SERVICES","RENEWAL OF CONTRACT","OTHR SERV AND CHRGS-GENERAL","Standardized Services","07/01/2013","06/30/2014","09/26/2013","RENEWAL #1","","Non-M/WBE"
"MA185720151203016","","TO PROCURE DINNERS, KOSHER, GLATT-DOC, SHELF STABLE","1","568982","568982","0","GOLDEN PLATTER FOODS INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","05/01/2015","06/30/2017","04/14/2015","85715B0174003","1500404/3587273","Non-M/WBE"
"CTA180120147207576","","FA - JCC of Staten Island 51420001","1","567850","567850","444442","NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","OTHERS","MULTIPLE AWARDS","CONSTRUCTION-BUILDINGS, DESIGN-CONSULTANT-BUILDINGS","Standardized Services","04/16/2014","06/30/2015","07/08/2014","80111S0010001","801SBS120001","Non-M/WBE"
"CT185720155402866","","CISCO HARDWARE AND SERVICES.","1","567694.86","567694.86","0","PRESIDIO NETWORKED SOLUTIONS INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","05/01/2015","04/30/2016","05/19/2015","85815RQ00320","1500547/1550100","Non-M/WBE"
"CT104020159552556","","UPK-Universal PreKindergarten Services","10","567454","567454","276768","NEW YORK LEAGUE EARLY LEARNING INC","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","08/18/2014","R1015","","Non-M/WBE"
"CT182620141421017","","CRO-515: Maintenance of Stormwater Retrofits","6","567388.52","567388.52","408218.54","TRANSIT CONSTRUCTION CORP.","No","N/A","Department of Environmental Protection","REQUIREMENTS-SERVICES","ASSIGNMENT","CONTRACTUAL SERVICES GENERAL","Not Classified","03/01/2014","09/30/2014","05/01/2014","82611B0016","82611WS00005","Non-M/WBE"
"CTA185820147200227","","LAW MANAGER COIB","1","567377.19","567377.19","531497.42","LAW MANAGER INC.","No","N/A","Department of Information Technology and Telecommunications","OTHERS","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/20/2013","02/28/2014","07/24/2013","85811O0011001","","Non-M/WBE"
"CT181920151405465","","14 NEW MONITORS","1","567327.96","567327.96","0","PHILIPS ELECTRONICS NORTH AMERICA CORP","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","06/13/2014","08/31/2015","09/30/2014","000000","","Non-M/WBE"
"MA104020139375291","","Probeware,Dataloggers and Related Supplies","1","567135.75","567135.75","131964.5","PASCO SCIENTIFIC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","03/01/2013","02/28/2018","03/28/2013","B2057","B205702","Non-M/WBE"
"CT104020159552946","","UPK- Universal Pre-Kindergarten Service","3","567001.5","567001.5","162002","THE SALVATION ARMY","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/03/2014","N1015","","Non-M/WBE"
"CT103520131429719","","Next Generation Desktop pc's State OGS Contract:PT65350","1","566563","566563","556194","HEWLETT-PACKARD COMPANY","No","N/A","New York Research Libraries","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","07/15/2013","04/01/2014","08/05/2013","035201344","","Non-M/WBE"
"MA185720151203065","","TO PROCURE FISH AND SEAFOOD","1","566030.4","566030.4","0","JAMAC FROZEN FOOD CORP.","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","05/01/2015","06/30/2016","04/16/2015","85715B0165","1500326/3587261","Non-M/WBE"
"CT104020159553442","","UPK- UNiversal Prekindergarten Service","2","565200","565200","178980","LUTHERAN CHURCH OF OUR SAVIOUR","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/25/2014","N1015","","Non-M/WBE"
"CT182620141407098","","RECONSTRUCT 4160 VOLT MSP & BLOWER MOTORS","1","565002.67","565002.67","294942.5","INTEGRATED POWER SERVICES LLC","No","N/A","Department of Environmental Protection","CONSTRUCTION","RENEWAL OF CONTRACT","IOTB CONSTRUCTION","Construction Services","04/14/2013","04/13/2014","10/03/2013","82610B0068CNVR001","82609WPC1175","Non-M/WBE"
"CT184620151418273","","RECONST OF PLUMBING SYSTEMS FOR VARIOUS POOLS, CITYWIDE","2","564933","564933","0","JCC CONSTRUCTION CORP.","No","N/A","Department of Parks and Recreation","REQUIREMENTS-CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","04/07/2015","04/05/2018","03/13/2015","84614B0125001","","Non-M/WBE"
"CT181620150000051","","PROVIDE SERVICE FOR CHILDREN W/MENTAL HLTH NEEDS","4","564579","564579","185866.12","MENTAL HEALTH ASSOCIATION OF NYC INC THE","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","RENEWAL OF CONTRACT","MENTAL HYGIENE SERVICES","Human Services","07/01/2014","06/30/2017","05/19/2014","81611M0033001R001","","Non-M/WBE"
"CT180120141416623","","JOB TRAINING","2","563728","563728","521469.37","NEXT STREET FINANCIAL,LLC","No","N/A","Department of Small Business Services","PROGRAMS","RENEWAL OF CONTRACT","PAYMENTS TO DELEGATE AGENCIES","Human Services","01/01/2014","12/31/2014","03/19/2014","80111P0001002R001","","Non-M/WBE"
"CT126020151401189","","Out of School Time Elementary School Program","3","402000","562800","418954.15","CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTIFIORE COMM CTR","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/13/2014","26015124122M","","Non-M/WBE"
"CT126020151400482","","Beacon - P.S. 11 Highbridge School","5","555797","562773","420329.67","CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2014","08/31/2015","07/14/2014","26015009915B","","Non-M/WBE"
"CT181620150001616","","MENTAL HEALTH SERVICES","1","562344","562344","145444.84","NATIONAL ALLIANCE FOR THE MENT ALLY ILL OF NEW YORK CITY, IN","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","RENEWAL OF CONTRACT","MENTAL HYGIENE SERVICES","Human Services","07/01/2014","06/30/2017","06/13/2014","81605R0021CNVR001","","Non-M/WBE"
"MA185720141200857","","PROCURE FRONT END LOADER, 1.4 C.Y. W/ARTICULATE FRAME D.O.S.","1","562209.72","562209.72","232507.72","JESCO INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","10/05/2013","10/04/2016","09/16/2013","85713B0228001","3487040","Non-M/WBE"
"CT104020159553756","","UPK-Universal Prekindergarten Services","3","561871.18","561871.18","190148.08","INITIAL STEPS CHILD DEVELOPMENT CENTER INC","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/19/2014","N1015","","Non-M/WBE"
"CTA180120147206766","","Graffiti Free NYC #0647","1","561861","561861","561861","NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","OTHERS","MULTIPLE AWARDS","CONTRACTUAL SERVICES GENERAL","Standardized Services","07/01/2013","06/30/2014","06/25/2014","80113S0004001","801SBS140179","Non-M/WBE"
"CT104020159554419","","UPK-Universal Prekindergarten Services","4","561100","561100","83522.5","MIDDLETON EARLY LEARNING CENTER","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","11/03/2014","R1015","","Non-M/WBE"
"CT185020141419651","","ARLINGTON BRANCH LIBRARY ROOF REPLACEMENT AND MASONRY REPAIR","2","549780","560896.88","531939.5","ANSU CONSTRUCTION INC","No","N/A","Department of Design and Construction","CONSTRUCTION","PQVL COMPETITVE BID LIST","CONSTRUCTION-BUILDINGS","Construction Services","04/16/2014","01/10/2015","03/20/2014","85014B0005001C001","","Asian American"
"CT104220151412003","","CONSTRUCTION - LEHMAN COLLEGE","1","560807","560807","0","JFD SALES CONSULTING SERVICES CORP","No","N/A","City University of New York","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","11/03/2014","12/31/2014","04/16/2015","04215LM022013112114B","","Hispanic American"
"CT104020159553837","","UPK-Universal PreKindergarten Services","4","560602.16","560602.16","36000.14","HELLENIC CLASSICAL CHARTER SCHOOL","No","N/A","Department of Education","PROGRAMS","GOVERNMENT TO GOVERNMENT","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","03/20/2015","R1052","","Individuals and Others"
"CT106820141404517","","MENTAL HEALTH EVALUATION SERVICES","3","560585","560585","553992","MONTEGO MEDICAL CONSULTING PC","No","N/A","Administration for Children's Services","PROGRAMS","RENEWAL OF CONTRACT","CHILD WELFARE SERVICES","Human Services","09/01/2013","08/31/2014","08/30/2013","06810P0008001R001","","Hispanic American"
"MMA104020149480061","","IT Professional Services Class 6","1","560560","560560","390685.89","NTT DATA INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","07/01/2013","06/30/2014","07/31/2013","1C583","1C58314","Non-M/WBE"
"CT104020149452436","","UPK-Universl Pre-Kindergarten Service","5","560268","560268","363465","EVANGELICAL LUTHERAN CHURCH OF THE REDEEMER/RL NURSERY SCHL","No","N/A","Department of Education","PROGRAMS","RENEWAL OF CONTRACT","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2013","06/30/2015","08/27/2013","R0819","","Non-M/WBE"
"CT126020151404204","","OST Middle School Expansion","5","560000","560000","112540.07","GLOBAL KIDS INC","No","N/A","Department of Youth and Community Development","PROGRAMS","RFP FROM A PQVL","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2018","09/19/2014","260150142039","","Non-M/WBE"
"CT126020150003421","","Out of School Time Elementary School Program","4","400000","560000","464716.23","BERGEN BASIN COMM. DEV. CORP. MILLENIUM DEVELOPMENT CORP.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/23/2014","26015124232M","","Non-M/WBE"
