Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT181620151425982","","MECHANICAL TOOLS AND EQUIPMENT","1","82925.54","82925.54","0","Edge Electronics, Inc.","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","05/01/2015","06/30/2015","06/09/2015","15R0686VJ","","Women"
"CT184620151414776","001","ELECTRICAL WORK","1","82924.25","82924.25","0","WINDSOR ELECTRIC CONTRACTING INC","Yes","CAPRI LANDSCAPING INC.","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Not Classified","04/13/2015","02/04/2016","03/23/2015","","","Asian American"
"CT105720141403736","","Air System Trailer PC64789","1","82885.6","82885.6","82885.6","COASTAL FIRE SYSTEMS INC","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","EQUIPMENT GENERAL","Goods","08/15/2013","12/01/2013","09/11/2013","057140000502","","Non-M/WBE"
"CT126020140000807","","Community Services Block Grant/RFP","8","66799","82884","81160.08","COMMUNITY MEDIATION SERVICES, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM, PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/27/2013","26009P0317CNVA004","26014841403A","Non-M/WBE"
"CT184120141427062","","INTRUSION PREVENTION SYSTEM FOR DOT/IT & TELECOM","1","82828","82828","82828","VANDIS INC.","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","PURCH DATA PROCESSING EQUIPT","Goods","06/20/2014","06/30/2014","06/14/2014","84114PO389IT","","Non-M/WBE"
"CT184620131410683","","Maintenance and repairs of tractors and heavy equipment","19","82825","82825","42548.93","CHIEF EQUIPMENT INC","No","N/A","Department of Parks and Recreation","REQUIREMENTS-SERVICES","SM PURCH GOODS SERVICES 100K","MAINT & REP MOTOR VEH EQUIP","Standardized Services","03/23/2013","03/22/2015","12/11/2012","846SP13C000X04","E","Non-M/WBE"
"CTA112720137207039","001","Data Warehouse IT Architect","2","82810","82810","22295","VIRAJ LLC","Yes","AMERICAN CYBER SYSTEMS INC","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","","Professional Services","06/01/2013","12/31/2013","06/24/2013","","","Non-M/WBE"
"CT126020151402900","","Neighborhood Development Program","3","77619","82803","55303.21","FRIENDS OF CROWN HEIGHTS ED CENTER","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","08/28/2014","26015820904B","","Non-M/WBE"
"MA185720141200181","","PROCURE GENUINE AEROQUIP HOSE AND HOSE FITTINGS FOR NYC","1","82800","82800","52133.76","A&M INDUSTRIAL INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","09/01/2013","08/31/2018","08/20/2013","85713B0139001","3487012","Non-M/WBE"
"CT106920141413756","","INSTITUTIONAL GUARDIAN SERVICES","6","82800","82800","24610","NEW YORK FOUNDATION FOR SENIOR CITIZENS GUARDIAN SERVICES IN","No","N/A","Department of Social Services","WORK/LABOR","SM PURCH GOODS SERVICES 100K","PROTECTIVE SERVICES FOR ADULTS","Human Services","04/05/2014","04/04/2017","01/28/2014","14SHEAP00101","","Non-M/WBE"
"CT126020140001787","","Community Services Block Grant/RFP","5","82688","82688","82405.23","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","08/07/2013","26009P0287CNVN002","26014820303A","Non-M/WBE"
"CTA106920147201096","","QUALITATIVE EVALUATION FOR THE CUNY FATHERHOOD ACADEMY","5","82625","82625","82625","THE URBAN INSTITUTE","No","N/A","Department of Social Services","CONSULTANT","MULTIPLE AWARDS","CONTRACTUAL SERVICES GENERAL","Professional Services","05/01/2013","06/30/2014","08/23/2013","06910H071700G-1","06910H071700-G","Non-M/WBE"
"CT181920141405913","","PATIENT LIFT BATTERY POWERED","1","82621.8","82621.8","82621.8","ARJOHUNTLEIGH, INC.","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","09/12/2013","07/31/2015","09/30/2013","000000","","Non-M/WBE"
"CT180620141402528","","Remove old roof and Install new roof to specification.","2","82600","82600","0","EASTERN GENERAL CONSTRUCTION CORP","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONTRACTUAL SERVICES GENERAL","Construction Services","07/24/2013","07/23/2014","08/08/2013","80614EE00291","","Asian American"
"CTA180620147200886","","Install a new Security system at Tow Bridges-Manhattan","1","82590.06","82590.06","82590.06","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","CONSTRUCTION","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Construction Services","09/26/2013","11/27/2013","08/14/2013","TWOBRIDGES-01","","Non-M/WBE"
"CT126020141416023","006","to support the operation of a program for all sixth graders at MS 273 in the Bronx","2","82525","82525","82524.95","THE B.E.L.L. FOUNDATION, INC.","Yes","THE AFTER SCHOOL CORPORATION","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","","Professional Services","07/01/2013","06/30/2014","03/19/2014","G14032 - #04-3182053","26014062020L","Non-M/WBE"
"CT181620141410337","","HPAC Software Licenses","1","82520","82520","80400","ASI SYSTEM INTEGRATION INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","CAPITAL PURCHASED EQUIPMENT","Goods","12/01/2013","11/30/2014","11/20/2013","IITB-14-9760-N00","","Asian American"
"CT181620131426604","","Printers, Inkjet","3","82505.99","82505.99","81096.19","CDW GOVERNMENT LLC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","PURCH DATA PROCESSING EQUIPT","Goods","05/01/2013","06/30/2013","05/24/2013","816-IITA-13-9362-N00-2","","Non-M/WBE"
"CT126020151401143","","Out of School Time Elementary School Program","5","82500","82500","80338.53","COMMUNITY COUNSELING AND MEDIATION SERVICES, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/11/2014","26015124274M","","Non-M/WBE"
"CT126020141407865","","Provide OST for Elementary Non Target Brooklyn","4","82500","82500","74346.3","COMMUNITY COUNSELING AND MEDIATION SERVICES, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","11/04/2013","26014124274L","26014L0146001","Non-M/WBE"
"MA104020139372996","","PURCHASING OF MAGAZINES/REFERENCE AND ASSESSMENT MATERIALS.","1","82500","82500","24395.87","THE NEW YORK TIMES","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","DEPT OF ED LISTING APPLICATION","","Goods","01/01/2013","12/31/2015","12/14/2012","70007","6587101","Non-M/WBE"
"CT110220151421713","","LEASE SUBMISSION FOR CM RODRIGUEZ D.O.","2","82483","82483","6996","176-177 WADSWORTH ASSOC  LLC","No","N/A","City Council","MISCELLANEOUSPROPERTYRENTAL","LESSEE NEGOTIATION","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","12/31/2017","04/16/2015","10220152023388","","Individuals and Others"
"CT104020159555451","","My Library NYC partnership combined online library","2","82454","82454","33590.22","QUEENS BOROUGH PUBLIC LIBRARY","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PROF SERV CURRIC & PROF DEVEL","Human Services","07/01/2013","06/30/2014","01/14/2015","NS000","","Non-M/WBE"
"CT105720140002762","001","Consulting Services","1","82450","82450","77392.5","Aclat, Inc","Yes","MYTHICS INC","Fire Department","REQUIREMENTS","INTERGOVERNMENTAL PROCUREMENT","","Professional Services","02/03/2014","12/31/2014","07/12/2013","","","Non-M/WBE"
"CT181620121428069","","PREVENTATIVE MAINTENANCE ON HIGH DENSITY SHELVING UNIT","15","40631","82352","40333","SILVERLINE OFFICE SYSTEMS,INC","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","SM PURCH GOODS SERVICES 100K","OTHR SERV AND CHRGS-GENERAL, SUPPLIES + MATERIALS - GENERAL","Standardized Services","02/01/2013","06/30/2014","01/25/2012","12R0004/119/249 VJ","","Non-M/WBE"
"CT185720135403243","","Sound Systems for Black Spectrum Theatre-Dept. Cult. Affair","1","82340.03","82340.03","82340.03","TECHNISPHERE CORP","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","CAPITAL PURCHASED EQUIPMENT","Goods","07/14/2013","07/14/2014","07/02/2013","85713B0131001","1300300/1350120","Non-M/WBE"
"CTA105720137204801","","ITCS3-SENIOR BUSINESS ANALYST-PROGRAMMER ANALYST III","2","82336","82336","70835","GCOM SOFTWARE INC","No","N/A","Fire Department","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","03/04/2013","06/30/2013","03/12/2013","057130001539","","Asian American"
"CT105720151422922","","crash fire rescue gear","1","82259.7","82259.7","0","HI-TECH FIRE & SAFETY INC","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","04/08/2015","06/30/2015","06/10/2015","05715O0035001","","Women"
"CT185020141419233","008","INSTALL FIRE DEPARTMENT ALARM FACILITIES","1","82257.5","82257.5","0","HELLMAN ELECTRIC CORP","Yes","MASPETH SUPPLY CO LLC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","04/15/2015","06/30/2016","04/29/2014","","","Non-M/WBE"
"CT126020141409319","","Immigration Outreach Initiative","4","82237","82237","82236.57","COMMITTEE FOR HISPANIC CHILD- REN AND FAMILY INC THE","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","12/02/2013","26014L0301001","26014776020L","Non-M/WBE"
"CT184120131421091","","FLOOR SCRUBBER FOR DOT  FERRIES","1","82236","82236","82236","I JANVEY & SONS INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","03/25/2013","06/30/2013","03/14/2013","84113PO302SI","","Non-M/WBE"
"CT180620141412966","","Hand demoltion/erect 8ft high fence around entire site.","2","82222","82222","82222","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONTRACTUAL SERVICES GENERAL","Construction Services","10/30/2013","10/29/2014","12/27/2013","80614DE00150","","Women"
"CT180620141407626","","DEMO FRONT BUILDING AND GARAGE.","1","82222","82222","82222","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","CONTRACTUAL SERVICES GENERAL","Construction Services","07/10/2013","07/09/2014","10/30/2013","80614E0005001","","Women"
"CT180620151409377","","DEMO/GRADE-R/R MISSING DAMAGE FENCE-REPL SIDEWALK @ BLDG FRT","1","82222","82222","9711.43","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","OTHR SERV AND CHRGS-GENERAL","Construction Services","10/09/2014","10/08/2015","12/05/2014","80615E0013001","","Non-M/WBE"
"CT106920141415230","","HCSP AUDITS FOR CITY FISCAL YEARS 2012-2014","3","82200","82200","0","PADILLA & COMPANY LLP","No","N/A","Department of Social Services","CONSULTANT","RFP FROM A PQVL","HOME CARE SERVICES","Professional Services","01/01/2014","12/31/2016","01/22/2014","09610P0026018","06914H075309","Asian American"
"CT182620141425644","","EQUIPMENT STORAGE FOR EXCHANGE SERVER. NYS CONTRACT-PT62398","1","82073.38","82073.38","82073.38","CUSTOM COMPUTER SPECIALISTS INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING SUPPLIES","Goods","05/30/2014","02/10/2015","06/02/2014","82614O0092001","","Non-M/WBE"
"CT182720131426390","","CISCO FIRE WALL APPLIANCES","3","82054.5","82054.5","82054.5","IPLOGIC INC","No","N/A","Department of Sanitation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","TELECOMMUNICATIONS EQUIPMENT","Goods","06/09/2013","12/30/2013","05/30/2013","0322201301","","Non-M/WBE"
"CT181620151420477","","To support Harm Reduction Programs and La Cueva","1","82000","82000","82000","ST. ANN'S CORNER OF HARM REDUCTION","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","04/03/2015","81615L0088001","FY15 3995-96","Non-M/WBE"
"CT184620151412512","001","Park Security Lighting (Electrical)","1","82000","82000","0","LERCO ELECTRIC LLC","Yes","WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","03/23/2015","07/02/2016","12/30/2014","","","Hispanic American"
"CT181620141425547","","In-Home Respite Services","5","82000","82000","46824.64","GOTHAM PER DIEM INC","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","MENTAL HYGIENE SERVICES","Human Services","01/01/2014","06/30/2014","06/11/2014","81610X0003CNVN004","","Non-M/WBE"
"CT102520151426581","","Legal Research Consulting Services in Support of Litigation","1","82000","82000","9999.99","ALM MEDIA LLC","No","N/A","Law Department","CONSULTANT","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","CONTRACTUAL SERVICES GENERAL","Professional Services","01/01/2015","12/31/2016","06/09/2015","02515N0054001","02515X004222","Non-M/WBE"
"CTA112720137207099","001","Anan","3","82000","82000","81416.5","PROIRIS INC.","Yes","TEKMARK GLOBAL SOLUTIONS LLC","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","","Professional Services","06/01/2013","05/31/2015","06/14/2013","0216249","","Non-M/WBE"
"CT112520141420454","","DISC K FOR PROGRAMMING,HEALTH & WELLNESS TEACHERS","2","82000","82000","81999.01","BERGEN BEACH YOUTH ORGANIZ- ATION INC","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/17/2014","12514L0129001","12514DISC2YF","Non-M/WBE"
"CT182620151422685","","STEELHEAD MAINTENANCE","2","81973.61","81973.61","0","NEXUS CONSORTIUM, INC.","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","06/14/2014","06/30/2016","05/07/2015","82615O0107001","","Hispanic American"
"CT184620151411913","","TIRE REPAIR SERVICES IN THE BOROUGH OF MANHATTAN","2","81947.8","81947.8","0","FIRST STAR AUTO REPAIR INC","No","N/A","Department of Parks and Recreation","REQUIREMENTS-SERVICES","SM PURCH GOODS SERVICES 100K","MAINT & REP MOTOR VEH EQUIP","Standardized Services","02/05/2015","02/04/2017","03/09/2015","846SP15C000X07","","Hispanic American"
"CT126020150000335","","Neighborhood Development Program","3","76816","81946","69917.94","CROWN HEIGHTS JEWISH COMMUNITY COUNCIL","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/06/2014","26015820902B","","Non-M/WBE"
"CT181620140003785","","Hewlett Packard Upgrade Server","1","81944.12","81944.12","81944.12","INTERNATIONAL INTEGRATED SOLUTIONS LTD.","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","PURCH DATA PROCESSING EQUIPT","Goods","08/15/2013","10/22/2013","07/29/2013","81613O0037001","","Non-M/WBE"
"CT126020140002716","","Community Services Block Grant/RFP","5","81944","81944","81944","UNITED JEWISH ORGANIZA- TION OF WILLIAMSBURG, INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/28/2013","26009P0242CNVN002","26014820105A","Non-M/WBE"
"CTA184620147205446","","Design Engineering Service","1","81920","81920","81805","HAKS ENGINEERS ARCHITECTS AND LANDSURVEYORS PC","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","05/12/2014","07/12/2014","04/22/2014","846P12P0001001","8462012C000D01","Asian American"
"CT181620140003211","","Maintenance and Repair of BioRobot M48 Services","4","40950","81900","40950","QIAGEN INC","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","RENEWAL OF CONTRACT","MAINT & REP GENERAL","Not Classified","12/01/2013","11/30/2015","08/02/2013","81608S0018CNVA003","","Non-M/WBE"
"CT107120140000482","","ANTI-EVICTION LEGAL SERVICES","5","245454","81818","81818","BRONX AIDS SERVICES INC","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2014","05/21/2013","07110P0003002R001","","Non-M/WBE"
"CT107120140000406","","ANTI-EVICTION LEGAL SERVICES","5","245454","81818","81818","HOUSING CONSERVATION COORDINATORS","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2014","05/22/2013","07110P0003007R001","","Non-M/WBE"
"CT107120140001563","","ANTI-EVICTION LEGAL SERVICES","5","245454","81818","81819","RIDGEWOOD BUSHWICK SENIOR CITIZENS COUNCIL INC.","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2014","06/15/2013","07110P0003010R005","","Non-M/WBE"
"CT186620151403946","","Microcomputer System and Related Services Dell Marketing LP","1","81781.24","81781.24","26185.78","DELL MARKETING LP","No","N/A","Department of Consumer Affairs","REQUIREMENTS-GOODS","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","08/13/2014","06/30/2015","09/05/2014","DCALANUCOMP","","Non-M/WBE"
"CT184120151425293","","Genetec Central Video Switch","1","81763","81763","0","STEALTH COMMUNICATIONS SERVICES LLC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","05/29/2015","06/30/2015","06/05/2015","84115PO541TR","","Non-M/WBE"
"CT106920141415166","","AUDIT OF CERTAIN HCSP VENDORS FOR FY'S 2012 TO 2014","2","81760","81760","6000","WEI WEI & CO LLP","No","N/A","Department of Social Services","CONSULTANT","RFP FROM A PQVL","HOME CARE SERVICES","Professional Services","01/01/2014","12/31/2016","01/29/2014","09610P0026009","06914H075307","Asian American"
"CTA112720137207052","","FISA CONSULTANT POOL - SYSTEM INTEGRATION TESTER","2","94276","81751.5","81751.5","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/01/2013","12/31/2013","06/14/2013","127FY1300061","","Non-M/WBE"
"CT184120151424046","","SECURITY PADLOCKS for DOT TR","1","81713","81713","0","ACE TOOL REPAIR INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","SUPPLIES + MATERIALS - GENERAL","Goods","05/29/2015","06/30/2015","05/27/2015","84115PO551TR","","Women"
"CT126020151401257","","Runaway and Homeless Youth (RHY)","2","81663","81663","71925.06","SAFE HORIZON INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/13/2014","26015009312M","","Non-M/WBE"
"CT181620151420761","","BO SERATEC CHEMICALS OR EQUIVALENT","1","81650","81650","81650","CEN-MED ENTERPRISES INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","MEDICAL,SURGICAL & LAB SUPPLY","Goods","03/16/2015","06/30/2016","03/31/2015","15R0630VJ REBID","","Asian American"
"CT126020141408958","","To provide shelter to Runaway and Homeless Youth in NYC.","9","81633","81633","81536.1","SAFE HORIZON INC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","02/04/2014","26014L0362001","26014009312L","Non-M/WBE"
"CTA185820157205386","","NYC NUANCE VOCALIZER","1","81620.92","81620.92","40810.46","CBS TECHNOLOGIES CORP.","No","N/A","Department of Information Technology and Telecommunications","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","03/17/2015","06/11/2015","03/30/2015","85812O0001001A001","","Non-M/WBE"
"CT106920141414811","","Purchase of Business Information Server Upgrade Software","8","81602.4","81602.4","81501.48","UNISYS CORPORATION","No","N/A","Department of Social Services","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","03/13/2014","03/12/2015","01/15/2014","09614O0021001A001","14GGEMI0901","Non-M/WBE"
"CT126020140002359","","Out of School Time Summer Initiative","1","81600","81600","81599.99","POLICE ATHLETIC LEAGUE NEW","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/26/2013","26013N0060107","26014124279Z","Non-M/WBE"
"CT182620151423671","","RU-33, RTU SUBMERSIBLE DATA LOGGERS","1","81405","81405","0","TELOG INSTRUMENTS, INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","04/27/2015","06/30/2015","05/15/2015","5004031R","","Non-M/WBE"
"CT182620151411687","","HITACHI-SAV-715 Stainless Steel Chain for Coney Island WPCP","1","81400","81400","78500","BENDLIN INCORPORATED","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","CAPITAL PURCHASED EQUIPMENT","Goods","02/17/2015","06/30/2015","02/25/2015","C400321","","Women"
"CT180120151413178","","DEFO-DISCRETIONARY M/WBE PROGRAM FY15 - 5231","2","66705","81355","45387.89","SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/13/2015","80115L0019001A001","","Non-M/WBE"
"CT180120151410953","","DEFO-DISCRETIONARY M/WBE PROGRAM FY15 - 5224","2","66705","81355","63377.12","Accion East, Inc.","No","N/A","Department of Small Business Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","12/03/2014","80115L0020001A001","","Non-M/WBE"
"CT126020141414132","","To provide shelter to Runaway and Homeless Youth in NYC.","3","81332","81332","81329.46","GIRLS EDUCATIONAL & MENTORING SERVICES","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","02/05/2014","26014L1313001","26014009286L","Non-M/WBE"
"CT104020149454522","","UPK-Universal Pre-Kindergarten Service","5","119951.64","81227.91","54236","FOOTSTEPS CHILD CARE INC.","No","N/A","Department of Education","PROGRAMS","RENEWAL OF CONTRACT","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2013","06/30/2014","01/23/2014","R0819","","Non-M/WBE"
"CTA181620157200391","","SAVE BUSINESS CONSULTANT SERVICES FOR HHS AGENCIES","4","81206","81206","81206","ABT SRBI, INC","No","N/A","Department of Health and Mental Hygiene","CONSULTANT","MULTIPLE AWARDS","PROF SERV OTHER","Professional Services","07/01/2014","06/30/2015","09/02/2014","15HN020502R0X00","13PPMHS00101","Non-M/WBE"
"CT184120141422428","","TRAFFIC SURVEILLANCE CAMERAS DOT/TRFF SIGNALS","1","81200","81200","81200","CORPORATE COMPUTER SOLUTIONS INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","CAPITAL PURCHASED EQUIPMENT","Goods","04/28/2014","06/30/2014","04/29/2014","84114PO203TR","","Women"
"CT182720141413428","","IMMEDIATE DEPLOYMENT OF BOOMS & RELATED WATER POLLUTION","5","81137.5","81137.5","2000","KEN'S MARINE SERVICE, INC.","No","N/A","Department of Sanitation","WORK/LABOR","RENEWAL OF CONTRACT","MAINT & REP GENERAL","Goods","02/16/2014","02/14/2015","12/27/2013","82712B0020CNVR001","","Non-M/WBE"
"CT182720151419757","","IMMEDIATE DEPLOYMENT OF BOOMS & RELATED WATER POLLUTION","2","81137.5","81137.5","0","KEN'S MARINE SERVICE, INC.","No","N/A","Department of Sanitation","WORK/LABOR","RENEWAL OF CONTRACT","MAINT & REP GENERAL","Standardized Services","02/16/2015","02/14/2016","04/16/2015","82712B0020CNVR003","82711WD00042","Non-M/WBE"
"CT104020149454821","","UPK-Universal  Pre-Kindgarten Service","2","81090","81090","81090","INTERNATIONAL NURSERY SCHOOL","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2013","06/30/2014","04/01/2014","NS000","","Non-M/WBE"
"CT126020140000773","","Community Services Block Grant/RFP","7","81057","81057","81054.81","CAMBA INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/18/2013","26009P0345CNVN002","26014821600A","Non-M/WBE"
