Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT180620151404111","003","Asbestos abatement","1","10900","10900","0","NEW STYLE CONTRACTORS INC","Yes","A RUSSO WRECKING INC","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","","Construction Services","10/13/2014","10/19/2014","09/08/2014","3","","Non-M/WBE"
"CT102520141400723","","Subscription renewal - Law Journal, Verdict Search & Jud. Re","1","10900","10900","4598.8","ALM MEDIA LLC","No","N/A","Law Department","SUBSCRIPTIONS","SMALL PURCHASE - WRITTEN","LIBRARY BOOKS","Goods","07/01/2013","06/30/2014","07/11/2013","02513X004669","","Non-M/WBE"
"CT180620151402946","003","asbestos abatement","1","10900","10900","0","NEW STYLE CONTRACTORS INC","Yes","GATEWAY DEMOLITION CORP","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","","Construction Services","07/10/2014","07/11/2014","08/19/2014","","","Non-M/WBE"
"CT115620131425262","","TLC Windshield Inspection Decals (PIN 156 13P00384-R1)","1","10895.04","10895.04","10895.04","SECUREMARK DECAL CORP.","No","N/A","NYC Taxi and Limousine Commission","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PRINTING CONTRACTS","Goods","05/01/2013","06/30/2013","05/07/2013","156 13P00384-R1","","Non-M/WBE"
"CTA184620157202131","","Construction Project Management Services","1","10880","10880","0","MP ENGINEERS PC","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-BUILDINGS","Professional Services","11/10/2014","11/10/2015","10/30/2014","84610P0032006A001","8462009C000SS6","Asian American"
"MA185720141202192","","PROCURE SHELF STABLE FRUITS, VEG, FISH, DESSERTS FOR DOC","2","10858.85","10858.85","1530.5","MIVILA CORP. MIVILA FOODS","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","01/01/2014","12/31/2014","02/07/2014","85714B0079","1400148/3486064","Non-M/WBE"
"CT184620131428442","","98013846-NON CONTRACT FURNITURE","1","10851.74","10851.74","10851.74","FM office express Inc","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Goods","06/04/2013","06/30/2013","06/04/2013","98013846","","Hispanic American"
"CT185020131420746","","ADOBE UPGRADES","3","9452","10845.91","10845.91","TEKSERVE CORPORATION","No","N/A","Department of Design and Construction","WORK/LABOR","SMALL PURCHASE - INFO TECH","DATA PROCESSING SUPPLIES","Professional Services","06/17/2013","06/30/2013","03/07/2013","20132031895","","Non-M/WBE"
"CT100420140002177","","Cleaning of 7th floor offices","1","10843.32","10843.32","10836.1","GUARDIAN SERVICE INDUSTRIES  INC.","No","N/A","Campaign Finance Board","WORK/LABOR","SMALL PURCH -SUBSCRIPTION ETC","CONTRACTUAL SERVICES GENERAL","Standardized Services","07/01/2013","12/31/2013","06/11/2013","004201300002","","Non-M/WBE"
"CT181920141402855","","SUCTION","1","10840.32","10840.32","10840.32","CareFusion 303 Inc","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","08/06/2013","10/11/2013","08/08/2013","000000","","Non-M/WBE"
"CT184620151420183","","132966846 - BRUSH CUTTERS AND HEDGE SYSTEMS","1","10826","10826","0","CHIEF EQUIPMENT INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","04/07/2015","06/30/2015","03/31/2015","132966846A","","Non-M/WBE"
"CT184620141424161","","115489846 SWING CHAIN AND HANGERS","1","10819","10819","10819","ALTER LEV INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","04/28/2014","06/30/2014","05/01/2014","115489846","","Non-M/WBE"
"CT107120141404048","","TRACER PLUS SOFTWARE FOR ASSET MANAGEMENT HAND HELD","1","10815.75","10815.75","10815.75","DERIVE TECHNOLOGIES LLC","No","N/A","Department of Homeless Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","08/20/2013","06/30/2014","08/21/2013","14DHS267","","Asian American"
"CT184620141422942","","ART & CRAFT SUPPLIES - 114782846","2","10815.4","10815.4","10815.37","S&S WORLDWIDE INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","04/21/2014","06/30/2014","04/15/2014","114782846-A","","Non-M/WBE"
"CT180620140003170","","Maintenance Renewal","1","10805.43","10805.43","10805.43","NEW COMPUTECH INC","No","N/A","Housing Preservation and Development","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","07/01/2013","06/30/2014","06/27/2013","806141000051","","Women"
"CT181920151413531","","COMPUTERS","1","10800","10800","0","JOSEPH NETO & ASSOCIATES, INC.","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","11/06/2014","02/06/2015","12/16/2014","000000","","Non-M/WBE"
"CT184620131415394","008","Trucking of millings (truck rental only)","1","10800","10800","4557.81","BLACKRIDGE CONSTRUCTION LLC","Yes","CP PERMA PAVING CONSTRUCTION INC","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Not Classified","05/01/2013","07/31/2013","01/23/2013","","","Non-M/WBE"
"CT184120131430259","","AUTO CAD TRAINING FOR DOT/STAFF","1","10800","10800","10800","NETCOM LEARNING INC-NY","No","N/A","Department of Transportation","WORK/LABOR","SMALL PURCH -SUBSCRIPTION ETC","TRAINING PRGM CITY EMPLOYEES","Standardized Services","06/18/2013","06/30/2013","06/25/2013","84113PO545TR","","Non-M/WBE"
"CTA107120157202821","","SHARED SERVICES/SAVE AUDITS OF HHS CONTRACTS","1","10800","10800","0","NAWROCKI SMITH LLP","No","N/A","Department of Homeless Services","CONSULTANT","MULTIPLE AWARDS","PROF SERV ACCTING & AUDITING","Professional Services","12/08/2014","12/07/2015","12/16/2014","15DHS338","06914H085516","Non-M/WBE"
"CT110220151420537","","& INSERT PAGE. FOR VARIOUS CM OFFICES. A TOTAL OF 260,000 QU","1","10800","10800","10800","Distinctive Graphics & Communications","No","N/A","City Council","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PRINTING SUPPLIES","Goods","03/11/2015","03/10/2016","03/12/2015","10220152022636","","Hispanic American"
"CT112520141418064","","DISC K SUPPORT THE OMNI BUS PROGRAM","3","10800","10800","6792","HAI HOSPITAL AUDIENCES INC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","02/12/2014","12514DISC3ZD","","Non-M/WBE"
"CT184620141416397","","112446846 - GRASS SEED BLENDS","1","10795","10795","10795","PENNINGTON SEED INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","01/23/2014","06/30/2014","01/24/2014","112446846","","Non-M/WBE"
"CT181920141424127","","TELEPHONE SYSTEM","2","10789.9","10789.9","0","COMSERV CONSULTING CORP.","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","03/20/2014","06/30/2014","04/29/2014","000000","","Non-M/WBE"
"CT126020151400759","001","Circus Arts-1 ten week residency that bring to life techniques of clowing and physical comedy.  Architectual design - students discover the architectual process using math, vocabulary, culture, design and problem solving.  Collage - students create a land","1","10780","10780","0","MARQUIS STUDIOS LTD","Yes","CAMBA INC","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","","Professional Services","07/01/2014","06/30/2015","07/22/2014","","","Non-M/WBE"
"CT181020141401866","","MAINTENANCE","1","10775","10775","10775","PRECISION MICROPRODUCTS OF AMERICA INC","No","N/A","Department of Buildings","WORK/LABOR","SMALL PURCHASE - UNDER $5,000","OFFICE EQUIPMENT MAINTENANCE","Standardized Services","07/24/2013","06/30/2014","07/24/2013","146020V","","Non-M/WBE"
"CT180620141411477","","Provision of Tenant Counseling, Outreach & Referral Svcs.","2","10755","10755","10755","HOUSING CONSERVATION COORDINATORS","No","N/A","Housing Preservation and Development","CONSULTANT","BORO NEEDS/DISCRETIONARY FUND","COMMUNITY CONSULTANT CONTRACTS, CONTRACTUAL SERVICES GENERAL","Professional Services","07/01/2013","06/30/2014","01/30/2014","80614L0030001","","Non-M/WBE"
"CT185620135403632","","FURNITURE VARIOUS","1","10752","10752","10752","UNIQUE WOODWORKING INC.","No","N/A","Department of Citywide Administrative Services","OTHERS","SMALL PURCHASE - WRITTEN","OFFICE FURITURE","Goods","06/03/2013","06/30/2013","06/10/2013","85613391334","","Black American"
"CT180620150002146","","Provision of housing related outreach, assessment, surveys","1","10749.44","10749.44","9500","UNITED JEWISH ORGANIZA- TION OF WILLIAMSBURG, INC","No","N/A","Housing Preservation and Development","CONSULTANT","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","COMMUNITY CONSULTANT CONTRACTS","Professional Services","07/01/2014","06/30/2015","08/08/2014","80609P0009CNVN001","","Non-M/WBE"
"CT180620151402718","","housing related outreach, assessments, surveys and education","1","10749.44","10749.44","2575","ST. NICKS ALLIANCE CORP.","No","N/A","Housing Preservation and Development","CONSULTANT","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","COMMUNITY CONSULTANT CONTRACTS","Professional Services","07/01/2014","06/30/2015","08/14/2014","80609P0011CNVN001","","Non-M/WBE"
"CT184620131428955","","98168846 - FLOOR SERVICE REQUESTED FOR WILLIAMS BRIDGE REC.","1","10720.8","10720.8","10720.8","THOR PERFORMANCE PRODUCT INC","No","N/A","Department of Parks and Recreation","WORK/LABOR","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Not Classified","06/12/2013","06/30/2013","06/12/2013","98168846","","Non-M/WBE"
"CT126020141409574","","To provide culturally competent academic support and creativ","3","10714","10714","10492.89","COMUNILIFE INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","11/15/2013","26014032254L","FY14 1428","Non-M/WBE"
"CT182720131415395","","MAINTENANCE SERVICE ON OUR AUTOMATED DIRAD SYSTEM","4","10705.47","10705.47","10923.96","DIRAD TECHNOLOGIES INC","No","N/A","Department of Sanitation","WORK/LABOR","SMALL PURCHASE - INTERGOV'T","TELECOMMUNICATIONS MAINT","Standardized Services","01/01/2013","12/31/2014","01/02/2013","82720137000035","","Non-M/WBE"
"CTA178120147204201","","Shared Services/SAVE Audit Task Order","1","10700","10700","10700","WEI WEI & CO LLP","No","N/A","Department of Probation","WORK/LABOR","MULTIPLE AWARDS","CONTRACTUAL SERVICES GENERAL","Professional Services","03/01/2014","06/30/2014","03/07/2014","09613P0003007","06914H085519","Asian American"
"CT182620131423581","","3019600; COMPUTERS* AGGREGATE NYS CONT #PC65340","2","10698.4","10698.4","10698.4","DELL MARKETING LP","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","PURCH DATA PROCESSING EQUIPT","Goods","04/08/2013","06/30/2013","04/09/2013","3019600","","Non-M/WBE"
"CT183620140003017","","FY-14 ACCUSOFT IMAGEGEAR MAINT.AND SUPPORT RENEWAL.","2","10680.16","10680.16","0","PROGRAMMERS PARADISE INC","No","N/A","Department of Finance","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Professional Services","07/01/2013","06/30/2014","06/19/2013","2013000229JN","","Non-M/WBE"
"CT183620140003426","","FY-14 ACCUSOFT IMAGEGEAR MAINT.AND SUPPORT RENEWAL.","1","10680.16","10680.16","10680.16","PROGRAMMERS PARADISE INC","No","N/A","Department of Finance","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Professional Services","07/01/2013","06/30/2014","07/02/2013","2013000229JN","","Non-M/WBE"
"CT184620141406039","001","STUMP & TREE REMOVAL & PRUNING","1","10675","10675","10675","ASH TREE SERVICE INC.","Yes","OLSON'S CREATIVE LANDSCAPING CORP","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","11/16/2013","10/03/2014","10/07/2013","","","Black American"
"CT185020131419954","","COMMERCIAL DATABASE PRICE UPDATES","1","10674","10674","10674","ACCORDANT COMPANY, LLC","No","N/A","Department of Design and Construction","OTHERS","SMALL PURCHASE - WRITTEN","DATA PROCESSING EQUIPMENT MAINTENANCE","Not Classified","02/26/2013","06/30/2013","03/13/2013","954","","Non-M/WBE"
"CTA180620147206883","","JOC for CCTV Security Enhancements @ Hope Gardens","2","21996","10671.51","10671.51","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/09/2014","12/31/2014","06/09/2014","HOPEGAR-BKLYN","","Non-M/WBE"
"CT180620141411522","","PROVISION OF TENANT COUSELING OUTREACH & MAILING","2","10658","10658","10658","GREATER RIDGEWOOD RESTORATION CORPORATION","No","N/A","Housing Preservation and Development","CONSULTANT","BORO NEEDS/DISCRETIONARY FUND","COMMUNITY CONSULTANT CONTRACTS","Professional Services","07/01/2013","06/30/2014","01/10/2014","80614L0028001","","Non-M/WBE"
"CTA180620137205448","","JOC Management & Information Sys.for (CCTV) @ Latimer Garden","1","10657.5","10657.5","10657.5","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","03/25/2013","06/24/2013","04/01/2013","LATIMER GARDENS-QUEENS","","Non-M/WBE"
"CT184620141403516","005","Clear drainage Structures","1","10650","10650","0","CMI SERVICES CORP","Yes","J PIZZIRUSSO LANDSCAPING CORP","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/01/2013","09/01/2014","09/11/2013","","","Non-M/WBE"
"CT184620131425906","","96353846 - Apple iMacs","1","10644.9","10644.9","10644.9","ASI SYSTEM INTEGRATION INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PURCH DATA PROCESSING EQUIPT","Goods","05/17/2013","06/30/2013","05/07/2013","96353846","","Asian American"
"CTA180620147206856","","CCTV- JOC Management Systems-Security Enh.@ Latimer -Queens","2","11296.8","10637.1","0","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/09/2014","12/31/2014","06/11/2014","LATIMER HOUSES-01","","Non-M/WBE"
"CT184620141426146","","115742846- PARKS FLAGS & SIGN PRINTING","2","10635","10635","10635","JOANNE FRANKLIN INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","05/23/2014","06/30/2014","05/22/2014","115742846","","Women"
"CT184120131418506","","BINDING EQUIPMENT & ACCESSORIES FOR DOT/CUSTOMER SERVICE","1","10623","10623","10623","BINDING PRODUCTS INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/19/2013","06/30/2013","02/07/2013","84113PO263CS","","Black American"
"CT112720131411890","","PERVASIVE SOFTWARE MAINTENANCE","1","10620","10620","10620","COMPULINK TECHNOLOGIES INC","No","N/A","Financial Information Services Agency","WORK/LABOR","SMALL PURCHASE - INFO TECH","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","02/01/2013","01/31/2014","11/19/2012","127FY1300056","","Hispanic American"
"CT184120131424156","","REVERSIBLE VIBRATORY PLATE FOR","1","10617","10617","10617","DURANTE RENTALS LLC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","05/06/2013","06/30/2013","04/18/2013","84113PO415AH","","Non-M/WBE"
"CT105720131429300","","FDOC SECOND SITE, PIN #057130001884","1","10613","10613","10613","COMPCITI BUSINESS SOLUTIONS, INC.","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PURCH DATA PROCESSING EQUIPT","Goods","06/13/2013","06/30/2013","06/21/2013","*","","Asian American"
"CT182720131426778","","OVERHEAD DOOR SLOTS","1","10607.4","10607.4","10607.4","ALPINE OVERHEAD DOORS INC.","No","N/A","Department of Sanitation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","05/15/2013","06/30/2013","05/15/2013","82713000000391-1","","Non-M/WBE"
"CT184620131419833","","90931846 (URINALS)","1","10602.32","10602.32","10602.32","NY PLUMBING WHOLESALE AND SUPPLY INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","02/26/2013","06/30/2013","02/26/2013","90931846","","Black American"
"CTA180620147206984","","JOC for CCTV @ BETANCES HOUSES in Bronx","2","12456","10600.91","10600.91","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","REQUIREMENTS-SERVICES","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/09/2014","12/31/2014","06/09/2014","806-2012-2468","","Non-M/WBE"
"CT184620141417794","","113003846-WOOD FENCING & STUDDED T POST","1","10589.81","10589.81","10589.81","MY PRIORITIES LTD WAYSIDE FENCE CO","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","02/21/2014","06/30/2014","02/10/2014","113003846","","Non-M/WBE"
"CT106920131426792","","LEXMARK TONER","1","10587","10587","10587","CARTRIDGE EXPRESS INC","No","N/A","Department of Social Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","05/15/2013","06/30/2013","06/05/2013","3CT0057","","Women"
"CT112720141411357","","PERVASIVE MAINTENANCE","1","10584","10584","10584","COMPULINK TECHNOLOGIES INC","No","N/A","Financial Information Services Agency","WORK/LABOR","SMALL PURCHASE - UNDER $5,000","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","02/01/2014","01/31/2015","11/20/2013","127FY1400086","","Hispanic American"
"CTA181620157203485","","AUDIT SERVICE","1","10580","10580","0","GUTIERREZ & ESTABILLO, LLP","No","N/A","Department of Health and Mental Hygiene","CONSULTANT","MULTIPLE AWARDS","PROF SERV ACCTING & AUDITING","Professional Services","01/01/2015","12/31/2015","01/08/2015","14MA064001R0X00","06914H085505","Non-M/WBE"
"CT180620141401944","001","Air monitoring","1","10580","10580","0","NEW YORK ENVIRONMENTAL & ANALYTICAL LABORATORIES, INC.","Yes","NBI EQUIPMENT CORP","Housing Preservation and Development","CONSTRUCTION","EMERGENCY","","Professional Services","04/17/2013","04/25/2013","08/19/2013","","","Non-M/WBE"
"CT184620141411896","","108684846 - MEASURE, FURNISH AND INSTALL DOORS","1","10570","10570","10570","UNIVERSAL FIREPROOF DOOR CO INC","No","N/A","Department of Parks and Recreation","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","12/09/2013","06/30/2014","12/06/2013","108684846A","","Hispanic American"
"CT186620151425969","","Renewal Live chat - IT","1","10557.75","10557.75","10557.75","CARAHSOFT TECHNOLOGY CORP","No","N/A","Department of Consumer Affairs","SUBSCRIPTIONS","SMALL PURCHASE - INTERGOV'T","OTHR SERV AND CHRGS-GENERAL","Professional Services","05/14/2015","06/30/2016","05/15/2015","LIVECHAT16","","Non-M/WBE"
"CT106920151423492","","PROVISION OF ANTI-EVICTION LEGAL SERVICES AND ADVOCACY","1","10556","10556","7716.61","GODDARD RIVERSIDE COMMUNITY CENTER","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","04/17/2015","09615L0078001","FY'15  4917","Non-M/WBE"
"CT106920151423855","","LEGAL SERVICES TO THE WORKING POOR IN MANHATTAN","1","10556","10556","0","MFY LEGAL SERVICES INC","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","04/20/2015","09615L0118001","FY 15 4925","Non-M/WBE"
"CT106920151423884","","Provision of legal services and legal consulations","1","10555","10555","0","EIS Eviction Intervention Services Homeless Prevention","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","04/27/2015","09615L0106001","FY15 4915","Non-M/WBE"
"CT104220131422643","","HARRY MAKRIS 1-212-541-0460 HARRY.MAKRIS@MAIL.CUNY.EDU","1","10550.15","10550.15","10550.15","DELL MARKETING LP","No","N/A","City University of New York","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INFO TECH","CAPITAL PURCHASED EQUIPMENT","Goods","03/01/2013","03/29/2013","03/28/2013","04213HU023011DELL","","Non-M/WBE"
"CT105720131416041","","HYDRANT WRENCH FOR FDNY","1","10537.4","10537.4","10537.4","HYDRA-SHIELD MANUFACTURING INC","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Goods","01/14/2013","06/30/2013","01/23/2013","*","","Non-M/WBE"
"CT103920151411716","","iSTORE BY ESSEX-iMac 27 INCH W/ RETINA DISPLAY","1","10525","10525","10525","EssexUSA, LLC","No","N/A","Queens Borough Public Library","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Goods","11/18/2014","11/18/2015","11/18/2014","1003900047692","","Non-M/WBE"
"CT180120141420146","","ADDITIONAL CHARGES FOR FY 14","1","10523.12","10523.12","7999.38","XEROX CORPORATION","No","N/A","Department of Small Business Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INFO TECH","OFFICE EQUIPMENT MAINTENANCE","Goods","07/01/2013","06/30/2014","03/11/2014","PR-14SBS12495","","Non-M/WBE"
"CT182620141424497","010","Paving Contractor","1","10517.19","10517.19","0","NICO ASPHALT PAVING INC","Yes","DELPHI PLUMBING & HEATING INC","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","11/19/2014","01/15/2015","07/25/2014","113329713","82614WPC1307","Non-M/WBE"
"CT184620131423254","","90508846","1","10501.44","10501.44","10117.48","NEW YORK REPLACEMENT PARTS","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","04/10/2013","06/30/2013","04/05/2013","90508846","","Non-M/WBE"
"CT112520151424063","","TO PROVIDE PERSONNEL AND PRINTING AND SUPPLIES","2","10500","10500","0","SOUTH BROOKLYN LEGAL SERVICES INC","No","N/A","Department for the Aging","PROGRAMS","SMALL PURCHASE - ORAL SOLICITA","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","04/22/2015","12515BPBL2PW","","Non-M/WBE"
"CT110220141420163","","ALAN P KATZ/212-788-6945 AKATZ@COUNCIL.NYC.GOV","1","10500","10500","10500","JUNCTION BLVD. TOWERS","No","N/A","City Council","MISCELLANEOUSPROPERTYRENTAL","SMALL PURCHASE - WRITTEN","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","03/31/2014","03/11/2014","FERRERAS/JAN -MARCH 2014 RENT","","Individuals and Others"
"CT126020151417859","","To support programmiing to preserve affordable","1","10500","10500","1750","SOUTH BROOKLYN LEGAL SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/21/2015","26015028244M","","Non-M/WBE"
"CT126020151410936","","Funds are used to support afterschool and summer programs.","2","10500","10500","10500","ABRAHAM HOUSE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","12/01/2014","26014012383L","","Non-M/WBE"
"CT182720141414822","009","Agricultural Testing Laboratory","1","10500","10500","10083.6","Eastern Analytical Laboratories","Yes","TULLY CONSTRUCTION CO. INC.","Department of Sanitation","WORK/LABOR","COMPETITIVE SEALED BIDDING","","Professional Services","04/28/2014","12/31/2015","02/12/2014","","82711WD00041","Non-M/WBE"
"CT126020141420237","","To conduct research and educate parents.","3","10500","10500","10027","CLASS SIZE MATTERS","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","05/08/2014","26014L1192001","26014032336L","Non-M/WBE"
"CT106820151417626","","Child Care Services","2","10500","10500","0","SHELTERING ARMS CHILDREN ANDFAMILY SERVICES, INC.","No","N/A","Administration for Children's Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","DAY CARE OF CHILDREN","Human Services","07/01/2014","06/30/2015","02/26/2015","06815L0012001","","Non-M/WBE"
"CT110220141423270","","ALAN P KATZ/212-788-6945 AKATZ@COUNCIL.NYC.GOV","1","10500","10500","10500","289 UTICA LLC.","No","N/A","City Council","MISCELLANEOUSPROPERTYRENTAL","SMALL PURCHASE - WRITTEN","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","03/31/2014","04/17/2014","MEALY/JAN TO MARCH 2014 RENT","","Individuals and Others"
"CT112520141412800","","DISC K SERVE VISUALLY HANDICAPPED ELDERLY RUSSIAN IMMIGRANTS","3","3000","10500","10500","JBI INTERNATIONAL INC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","12/05/2013","12514DISC3UI","","Non-M/WBE"
"CT126020141423464","","Funds will be used for ESL classes for Immigrants","2","10500","10500","10500","ARAB AMERICAN ASSOCIATION OF NY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","04/30/2014","26014L0990001","26014023256L","Non-M/WBE"
