Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT104020143037961","","SOLE VENDOR-COMMODITIES","1","25000","25000","11758.95","STEPS TO LITERACY LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/14/2014","06/30/2014","03/14/2014","15","","Non-M/WBE"
"CT104020143041571","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","11700","BROOKLYN DRIVING SCHOOL  INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","03/24/2014","06/30/2014","03/24/2014","40","","Non-M/WBE"
"CT104020143040753","","3 BIDS-COMMODITIES-2DNY0403","1","25000","25000","11310","MAXIMUM TOURS INC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/21/2014","06/30/2014","03/21/2014","02","","Non-M/WBE"
"CT104020143054326","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","THE NECESSITOUS FOUNDATION","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","04/21/2014","06/30/2014","04/21/2014","15","","Non-M/WBE"
"CT104020143042549","","SOLE VENDOR-COMMODITIES","1","25000","25000","23798.32","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/26/2014","06/30/2014","03/26/2014","24","","Non-M/WBE"
"CT104020123031475","","PRIOR YEAR DOCUMENT WRITE-DOWN","3","25000","25000","12800","EMOTIONALLY INTELLIGENT SCHOOLS","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","04/06/2013","06/30/2013","03/20/2012","02","","Non-M/WBE"
"CT104020153032097","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","13399.93","PROJECT LEGAL  INC,","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/02/2015","06/30/2015","03/02/2015","06","","Non-M/WBE"
"CT104020133025224","","SOLE VENDOR-COMMODITIES","1","25000","25000","11734.4","COMMUNITY PRODUCTS LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/13/2013","06/30/2013","02/13/2013","02","","Non-M/WBE"
"CT104020143030155","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24995","THE DBQ COMPANY","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/12/2014","06/30/2014","02/12/2014","40","","Non-M/WBE"
"CT104020123008524","","FMS INTEGRATION","3","25000","25000","13300","CNTR FOR STUDY OF EXPERT","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Human Services","06/25/2013","06/30/2013","10/20/2011","09","","Non-M/WBE"
"CT104020133043377","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15990","NEW YORK UNIVERSITY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/04/2013","06/30/2013","04/04/2013","27","","Non-M/WBE"
"CT104020133020416","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","PLAYWORKS EDUCATION ENERGIZED","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/14/2013","06/30/2013","01/14/2013","14","","Non-M/WBE"
"CT104020133042834","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","23000","IMENTOR","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/05/2013","06/30/2013","04/05/2013","17","","Non-M/WBE"
"CT104020143041325","","SOLE VENDOR-COMMODITIES","1","25000","25000","10350.86","HOUGHTON MIFFLIN HARCOURT PUBLISHING COMPANY","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/25/2014","06/30/2014","03/25/2014","20","","Non-M/WBE"
"CT104020133023802","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","24800","CENTER FOR EDUCATIONAL INNOVAT ION-PUBLIC EDUCATION ASSOCIAT","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/04/2013","06/30/2013","02/04/2013","08","","Non-M/WBE"
"CT104020133029396","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","19500","THE MIDORI FOUNDATION, INC. MIDORI & FRIENDS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","02/28/2013","06/30/2013","02/28/2013","28","","Non-M/WBE"
"CT104020133047864","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","0","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/22/2013","06/30/2013","04/12/2013","40","","Non-M/WBE"
"CT104020133035444","","3 BIDS-SERVICES-101","3","25000","25000","7500","LEADERSHIP MATTERS LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","06/14/2013","06/30/2013","03/15/2013","26","","Non-M/WBE"
"CT104020143005736","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","19965","THE LEADERSHIP PROGRAM, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","09/24/2013","06/30/2014","09/24/2013","08","","Non-M/WBE"
"CT104020143030142","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24750","SILICON VALLEY MATHEMATICS INITIATIVES LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/14/2014","06/30/2014","02/14/2014","40","","Non-M/WBE"
"CT104020143045564","","3 BIDS-COMMODITIES","2","25000","25000","14909.13","POCKET NURSE ENTERPRISES INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/01/2014","06/30/2014","04/01/2014","21","","Non-M/WBE"
"CT104020143014331","","3 BIDS-SERVICES-195350","1","25000","25000","10800","NEW YORK UNIVERSITY","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","10/31/2013","06/30/2014","10/31/2013","40","","Non-M/WBE"
"CT104020143035942","","SOLE VENDOR-COMMODITIES","1","25000","25000","15519","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/10/2014","06/30/2014","03/10/2014","19","","Non-M/WBE"
"CT104020143028501","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15000","DENNIS BOYD FOOD FOR THOUGHT","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","02/07/2014","06/30/2014","02/07/2014","14","","Non-M/WBE"
"CT104020143042066","","3 BIDS-COMMODITIES","1","25000","25000","12186.25","B & H FOTO & ELECTRONICS CORP","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/26/2014","06/30/2014","03/26/2014","03","","Non-M/WBE"
"CT104020133048332","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","19000","SAUTI YETU CENTER FOR AFRICAN WOMEN INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","05/31/2013","06/30/2013","05/31/2013","42","","Non-M/WBE"
"CT104020153049404","","3 BIDS-COMMODITIES","1","25000","25000","11255","COLONIAL CAPITAL TOURS INC.","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/24/2015","06/30/2015","03/24/2015","15","","Non-M/WBE"
"CT104020133018208","","PO FAILED IN FAMIS WITH SPLIT PO ERROR","2","25000","25000","0","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","01/22/2013","06/30/2013","01/04/2013","11","","Non-M/WBE"
"CT104020143037655","","SOLE VENDOR-COMMODITIES","1","25000","25000","14619","BK INTERACTIVE","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","03/14/2014","06/30/2014","03/14/2014","21","","Non-M/WBE"
"CT104020143032399","","3 BIDS-COMMODITIES","1","25000","25000","11528","MCIZ CORP.","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","02/27/2014","06/30/2014","02/27/2014","27","","Non-M/WBE"
"CT104020133017600","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12800","DANCING CLASSROOMS, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/04/2013","06/30/2013","01/04/2013","10","","Non-M/WBE"
"CT104020143025675","","3 BIDS-COMMODITIES","1","25000","25000","13711.2","SCHOOL SPECIALTY INC EDUCATORS PUBLISHING SERVICE","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","01/23/2014","06/30/2014","01/23/2014","19","","Non-M/WBE"
"CT104020143032863","","SOLE VENDOR-COMMODITIES","1","25000","25000","12500","BK INTERACTIVE","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","03/05/2014","06/30/2014","03/05/2014","02","","Non-M/WBE"
"CT104020143023891","","3 BIDS-COMMODITIES-70038064","1","25000","25000","11539.8","MASON WESTERN CORPORATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","01/16/2014","06/30/2014","01/16/2014","50","","Non-M/WBE"
"CT104020143003000","","FMS INTEGRATION","2","25000","25000","0","NYU HOSPITALS CENTER","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","12/18/2013","06/30/2014","08/26/2013","61","","Non-M/WBE"
"CT104020133047559","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","18712","PUBLIC POLICY LAB","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","04/08/2013","06/30/2013","04/08/2013","83","","Non-M/WBE"
"CT104020133000555","","FY14 GL441 WRITE DOWN","3","25000","25000","24955.9","PHONAK LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","OFFICE EQUIPMENT MAINTENANCE","Human Services","07/08/2014","06/30/2015","07/12/2012","97","","Non-M/WBE"
"CT104020143014774","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24975","WEB VISIBILITY MEDIA LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","11/04/2013","06/30/2014","11/04/2013","15","","Non-M/WBE"
"CT104020133027662","","SOLE VENDOR-COMMODITIES","1","25000","25000","13000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","02/27/2013","06/30/2013","02/27/2013","21","","Non-M/WBE"
"CT182620131426479","","PIN: 3018125; BKT/ LABORATORY CHEMICALS AND SUPPLIES","3","10900","25000","24986.49","FISHER SCIENTIFIC COMPANY, LLC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","MEDICAL,SURGICAL & LAB SUPPLY","Goods","05/10/2013","05/31/2014","05/13/2013","3018125","","Non-M/WBE"
"CT104020133020587","","SOLE VENDOR-COMMODITIES","1","25000","25000","22493","SCHOLASTIC SOFTWARE CLUB","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","01/17/2013","06/30/2013","01/17/2013","02","","Non-M/WBE"
"CT104020133028023","","SOLE VENDOR-COMMODITIES","1","25000","25000","14391","GREENWOOD PUBLISHING GROUP,INC HEINEMANN","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/05/2013","06/30/2013","03/05/2013","11","","Non-M/WBE"
"CT104020143028932","","SOLE VENDOR-COMMODITIES","1","25000","25000","13756.73","HOUGHTON MIFFLIN HARCOURT PUBLISHING COMPANY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","02/07/2014","06/30/2014","02/07/2014","27","","Non-M/WBE"
"CT182620141418272","","NYS CONTRACT#PC66174","1","25000","25000","24881.13","MIRABITO HOLDINGS","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","FUEL OIL","Goods","08/13/2013","08/21/2014","02/19/2014","82614O0064001","","Non-M/WBE"
"CT104020143003199","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","10046.53","STRATEGIC LEGAL RESOURCES, INC","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","TEMPORARY SERVICES","Not Classified","09/03/2013","06/30/2014","09/03/2013","65","","Non-M/WBE"
"CT185620155000000","","Blanket Order for Miscellaneous","1","25000","25000","12530.35","DARON WORLDWIDE TRADING INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","07/01/2014","06/30/2015","05/22/2014","85615690007","","Non-M/WBE"
"CT104020153060644","","SOLE VENDOR-COMMODITIES","1","25000","25000","16670.61","PEARSON EDUCATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER, SUPPLIES + MATERIALS - GENERAL","Goods","04/02/2015","06/30/2015","04/02/2015","05","","Non-M/WBE"
"CT104020143012896","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","21110","COLLEGE SUMMIT","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","10/25/2013","06/30/2014","10/25/2013","15","","Non-M/WBE"
"CT104020133032189","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","10790","CENTERSTAGE PLAYERS INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/07/2013","06/30/2013","03/07/2013","19","","Non-M/WBE"
"CT104020143054276","","SOLE VENDOR-COMMODITIES","2","25000","25000","15025.41","ACADEMIC LEARNING COMPANY LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","04/16/2014","06/30/2014","04/16/2014","42","","Non-M/WBE"
"CT104020133042840","","FY14 GL441 WRITE DOWN","3","25000","25000","0","MCGRAW-HILL COMPANIES INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","07/08/2014","06/30/2015","04/04/2013","11","","Non-M/WBE"
"CT104020133033028","","SOLE VENDOR-COMMODITIES","1","25000","25000","17500","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","03/08/2013","06/30/2013","03/08/2013","22","","Non-M/WBE"
"CT105720151401117","","CREDIT CARD SVCS ENTERPRISE RENTAL-A-CAR-PS65506","1","25000","25000","22031.82","COMMERCE BANK","No","N/A","Fire Department","SUBSCRIPTIONS","SMALL PURCH -SUBSCRIPTION ETC","OVERNIGHT TRVL EXP-GENERAL","Goods","07/01/2014","06/30/2015","07/16/2014","057150000441","","Non-M/WBE"
"CT104020133030146","","SOLE VENDOR-COMMODITIES","1","25000","25000","10054.25","COLONIAL WILLIAMSBURG FOUND.","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/12/2013","06/30/2013","03/12/2013","15","","Non-M/WBE"
"CT104020153022856","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","16897.9","KAUFMAN BROS PRINTERS INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PRINTING CONTRACTS","Goods","12/03/2014","06/30/2015","12/03/2014","40","","Non-M/WBE"
"CT104020143000948","","SOLE VENDOR-COMMODITIES","1","25000","25000","13108.62","TEQUIPMENT INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","07/18/2013","06/30/2014","07/18/2013","23","","Non-M/WBE"
"CT104020143026248","","3 BIDS-SERVICES","1","25000","25000","18732","CRISIS PREVENTION INSTITUTE INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/24/2014","06/30/2014","01/24/2014","27","","Non-M/WBE"
"CT104020153000495","","SOLE VENDOR-COMMODITIES","1","25000","25000","25000","APPLE INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","07/03/2014","06/30/2015","07/03/2014","97","","Non-M/WBE"
"CT104020133023369","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","23205","SCHOOL BUSINESS CONSULTANTS OF NY LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/01/2013","06/30/2013","02/01/2013","08","","Non-M/WBE"
"CT182620141412632","","4011326 - NYS PS66159 FOR WINTERIZED DIESEL (HEATING)","1","25000","25000","24164.17","HERITAGENERGY (NY) INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","FUEL OIL","Goods","12/05/2013","08/21/2014","12/05/2013","82614O0050001","","Non-M/WBE"
"CT104020143033775","","DISCOUNT","2","25000","25000","13399.2","UNITED FEDERATION OF TEACHERS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","06/30/2014","06/30/2014","03/04/2014","42","","Non-M/WBE"
"CT185620155400301","","BLANKET ORDER: FOR BEARING AND SEALS","1","25000","25000","3295.01","PINA M. INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","08/01/2014","07/31/2015","07/25/2014","85615390201","","Women"
"CT104020143029809","","3 BIDS-SERVICES","1","25000","25000","15418","DOWN TOWN ASSOCIATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","02/11/2014","06/30/2014","02/11/2014","40","","Non-M/WBE"
"CT104020133034837","","COMPETITIVE GRANT-SERVICES","2","25000","25000","20499","CREATIVE CONNECTIONS, LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/14/2013","06/30/2013","03/14/2013","11","","Non-M/WBE"
"CT104020143030845","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","GLOBAL PAYMENTS DIRECT INC","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","02/19/2014","06/30/2014","02/19/2014","54","","Non-M/WBE"
"CT104020133041607","","3 BIDS-SERVICES-00001772","1","25000","25000","10740","WILDLIFE CONSERVATION SOCIETY","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","04/02/2013","06/30/2013","04/02/2013","94","","Non-M/WBE"
"CT104020153054319","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12061.34","LEGIONAIRE GREYS CADETS INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/02/2015","06/30/2015","04/02/2015","10","","Non-M/WBE"
"CT104020143041365","","CLEAN UP OF 0685","2","25000","25000","0","FRIENDS OF ISLAND ACADEMY INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/31/2014","06/30/2014","03/24/2014","79","","Non-M/WBE"
"CT104020153001023","","3 BIDS-COMMODITIES-6510","1","25000","25000","14981.2","BAR BOY PRODUCTS, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","07/15/2014","06/30/2015","07/15/2014","58","","Non-M/WBE"
"CT104020133031715","","COMPETITIVE GRANT-SERVICES","1","25000","25000","24998","GOOD SHEPHERD SERVICES","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/07/2013","06/30/2013","03/07/2013","10","","Non-M/WBE"
"CT104020133035059","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","14999","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","03/26/2014","06/30/2014","03/14/2013","32","","Non-M/WBE"
"CT104020143028330","","AMT NOT INVOICED AGAINST IN FY14","2","25000","25000","10300","THE NEW SCHOOL","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","06/24/2014","06/30/2014","02/12/2014","83","","Non-M/WBE"
"CT104020133048163","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","21204","WILSON LANGUAGE TRAINING","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/06/2014","06/30/2014","05/31/2013","25","","Non-M/WBE"
"CT104020133021616","","CANCEL OUT PER K. CRITCHELL","2","25000","25000","15058.8","TRUSTEES OF COLUMBIA UNIVERSITY","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","04/23/2013","06/30/2013","01/22/2013","40","","Non-M/WBE"
"CT104020143008399","","FOUND BETTER PRICE","2","25000","25000","0","GUITAR CENTER STORES INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","10/29/2013","06/30/2014","10/01/2013","02","","Non-M/WBE"
"CT182620141401415","","4080009-Credit Card, Charge Card Services for travel & lodgi","2","12000","25000","25000","CITIBANK, N.A.","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","OVERNIGHT TRVL EXP-GENERAL","Goods","07/01/2013","12/31/2013","07/18/2013","4080009","","Non-M/WBE"
"CT104020143042996","","PAID IN FULL","2","25000","25000","11256.6","MARRIOTT HOTEL SERVICES INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","06/17/2014","06/30/2014","03/28/2014","09","","Non-M/WBE"
"CT104020133028635","","SOLE VENDOR-COMMODITIES","1","25000","25000","15148","ACHIEVE 3000 INC KIDBIZ INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","02/27/2013","06/30/2013","02/27/2013","12","","Non-M/WBE"
"CT104020133032631","","SOME ITEMS NEVER RECEIVED.","3","25000","25000","13035.7","MARRIOTT HOTEL","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","01/17/2014","06/30/2014","03/08/2013","07","","Non-M/WBE"
"CT104020133043906","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","15470","NATIONAL ACADEMY FOUNDATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/04/2013","06/30/2013","04/04/2013","40","","Non-M/WBE"
"CT104020133041518","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","20800","NATIONAL ACADEMY FOUNDATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/02/2013","06/30/2013","04/02/2013","40","","Non-M/WBE"
"CT104020133019809","","SOLE VENDOR-COMMODITIES","1","25000","25000","10270","CLUB GETAWAY OPERATING CO., INC.","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","02/06/2013","06/30/2013","02/06/2013","19","","Non-M/WBE"
"CT104020133038543","","SOLE VENDOR-COMMODITIES","2","25000","25000","11025","NAVIANCE INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","04/03/2013","06/30/2013","04/03/2013","22","","Non-M/WBE"
"CT104020153001487","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","3282.2","LIBERTY MOVING AND STORAGE CO INC","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","07/22/2014","06/30/2015","07/22/2014","97","","Non-M/WBE"
